_1,_2,_3
471,4662,1
8392,8310,1
5224,2723,3
2452,381,1
2452,8517,2
8626,964,3
471,8944,1
8953,8944,1
471,8644,1
2452,9534,2
3550,525,1
847,9575,1
115,9618,1
964,5211,1
471,5211,3
9724,1367,3
12760,964,1
609,9801,1
847,9793,1
9793,9576,1
10127,2576,1
21,7966,1
2621,10123,1
7966,5303,2
10131,5303,1
9039,9966,1
9943,10346,1
7980,10463,2
10409,10314,1
35644,9420,1
10318,10592,1
5055,9793,3
21,10717,1
947,1127,1
0,1127,1
10799,10844,1
10940,21,2
27003,947,1
8021,8605,1
13285,8605,1
947,12240,1
381,11074,1
21,12386,1
10998,1077,1
10025,10345,1
8552,12485,1
303,12485,1
836,1151,3
8013,10568,2
9373,12473,2
12473,9025,1
5177,12949,2
10345,12960,1
0,4637,1
13155,10094,1
12363,609,1
201,11097,2
8338,2452,1
13285,9420,3
12776,9420,1
13485,9597,2
836,13516,2
6550,381,1
9856,13623,1
843,12473,1
13775,12580,1
277,12580,1
3024,10663,1
5177,13891,1
13285,13915,3
471,13915,3
12626,9914,1
14009,413,1
471,8842,1
12300,843,1
14,843,1
9318,14112,1
10881,10884,1
5177,8774,1
8774,14343,2
79514,8820,1
12473,8820,4
14353,14588,2
11097,1426,2
14913,201,1
982,14994,1
14999,924,2
471,14829,1
9420,201,3
53479,201,2
9197,14715,1
58875,15311,1
1264,12515,1
11097,14946,1
15599,13809,1
381,15090,1
13023,13736,1
11097,15604,1
24550,15604,1
17290,15664,1
13413,15735,1
381,15735,3
13727,10620,1
9225,6385,1
836,15861,1
10620,108,1
2647,11097,3
14617,5144,1
6550,4647,1
0,16249,1
106918,14089,2
13165,676,1
0,16427,1
12632,16147,1
16540,924,2
16310,381,1
33202,381,1
14904,16511,1
96574,381,1
7966,16465,1
7848,2861,2
11097,13686,1
16897,381,3
6478,16966,1
13686,13727,1
277,13686,1
1426,2576,1
11097,17359,1
17397,15693,1
0,7966,2
17644,17614,1
11141,17614,1
9123,16712,1
17806,16712,1
5144,16712,2
381,6514,1
14909,17116,2
17939,9123,2
676,9123,2
0,9123,1
16284,5044,2
18019,15361,2
5043,676,1
14779,15905,1
18139,924,1
18632,18637,1
18660,1154,1
18721,17116,1
14736,471,1
18812,13891,1
13413,19054,1
381,17794,1
12280,13518,1
15527,13291,1
6478,19147,1
381,15255,2
836,13450,4
14904,7966,1
2647,20525,1
16145,18843,1
33716,15527,1
13002,18540,1
6550,8752,1
13727,12237,1
12515,12237,1
16853,13630,1
381,10393,2
836,18682,1
13518,381,5
35597,21024,1
471,19212,1
21449,18156,1
381,21733,1
21858,8041,1
21829,6403,6
40135,22012,1
20759,8013,1
18416,20487,4
12345,381,3
33570,17250,1
381,23496,1
14588,23496,1
10019,13100,1
21990,19212,1
2723,18540,1
14904,23640,1
16853,23713,1
8820,23403,1
21024,22059,2
381,17116,1
19147,471,1
9123,23853,1
471,9420,2
133,9085,1
836,23912,1
5177,23920,3
14904,23915,2
23850,13727,1
8820,14904,1
676,14360,3
24290,23204,2
9123,5143,2
8820,24355,1
0,13023,1
0,14360,1
23480,381,1
11098,12876,1
12729,23480,1
20392,24528,2
836,13518,2
676,8710,1
924,8710,1
21560,843,1
23714,9121,4
9123,25070,1
14904,25188,1
25188,14675,1
32637,843,1
15533,843,1
21,10902,2
24711,10902,1
21748,14,1
25429,836,2
12384,16688,1
8005,14904,2
19161,25631,1
381,25488,1
471,25488,3
25755,25881,1
10902,24719,1
25922,24895,2
21024,14736,1
24719,26127,1
25640,14735,1
14265,26146,1
70484,26146,1
17543,26146,1
8501,21381,1
26409,15501,3
15527,17384,1
26163,26444,1
26475,25104,1
19161,26635,1
26126,924,3
26676,25311,1
25755,2576,1
26800,836,1
76542,836,1
13235,8560,1
14779,26858,1
14779,9728,1
8005,9191,1
27250,26976,1
25157,21608,1
16853,13023,1
26239,13023,1
13727,27426,3
27432,10456,1
26163,13727,1
27250,13165,1
14904,21024,2
26202,9123,1
27255,9053,1
88678,1256,1
381,28111,1
836,28482,1
13736,28628,1
28628,28665,1
27250,23305,1
843,29025,1
12384,3299,3
27303,14310,1
23703,14310,1
381,29112,1
27962,28628,1
29180,26425,1
29202,12345,1
9123,12345,1
12280,12345,1
29128,17208,1
8560,29350,1
8560,29498,2
13242,15202,1
29701,13727,5
836,29790,2
2576,29822,1
21560,21024,2
12384,27768,1
27250,29914,1
29587,30024,1
32686,30024,1
30039,28628,1
836,30107,2
24996,29989,1
8878,29989,1
42742,25504,1
108,23773,1
30206,22000,1
21433,19161,2
8820,30344,1
11014,26019,8
30376,29587,1
30450,18843,1
25429,29788,11
76125,8560,2
30624,26444,2
23305,8560,2
30714,30635,2
836,30817,2
8820,14003,1
381,9565,1
20372,9565,1
2840,8517,1
38887,8517,1
45507,8517,1
15946,8820,1
14013,2969,1
29587,31391,1
31418,29217,1
2511,13413,1
27818,31580,1
31580,27873,1
9867,31874,1
14904,29217,1
381,31911,1
29428,8560,1
8560,32029,1
30212,31599,6
30212,23377,2
31513,23377,1
18171,10024,1
32153,23581,1
31513,31610,1
32356,27647,1
31513,18818,1
1426,17208,7
26394,20618,1
23305,32619,1
29587,16872,1
24885,12473,1
83553,31434,1
62771,836,1
30928,32905,1
14675,32905,1
32936,8370,2
32966,32872,1
33221,14675,3
381,32854,1
8820,32854,1
14560,26163,1
32230,30363,1
30928,33306,3
20407,924,3
30335,12515,1
32266,2932,1
30962,108,1
33495,33447,1
33532,358,1
381,8370,2
381,26687,1
381,33948,1
26127,33716,1
381,34227,1
30212,34269,1
32402,34269,1
35583,6648,2
27250,8820,1
25491,8820,1
33202,8820,2
924,24575,1
50406,33701,1
34253,26127,1
31434,35587,1
836,35764,1
35698,1330,1
15828,30464,4
37086,30370,1
24000,37086,1
33701,37045,2
37022,1330,1
723,35541,3
17538,8013,1
33603,29587,5
18465,33171,1
37626,37629,1
2968,29345,1
33646,26211,1
710,37770,1
23305,37760,1
37814,14904,1
18418,35812,1
37921,21,3
75,28556,2
38124,38118,1
8754,38098,1
47290,21426,1
38096,37539,1
8005,38234,1
38370,33338,1
32402,38400,1
2968,38460,1
386,34028,3
471,38466,1
38584,21,1
38379,34028,1
37118,836,1
381,38395,5
8820,38395,2
33134,14904,1
1424,23305,1
38791,381,2
37810,14675,2
381,39196,2
381,39258,1
1330,39287,1
1330,38377,1
14904,27122,1
39465,30212,1
13100,1330,1
381,39601,3
39656,11080,1
21,39814,1
924,39814,1
38887,39198,2
39965,12942,1
24552,836,1
27916,10216,1
37776,13748,2
38887,23305,2
40372,14904,1
471,39223,1
30314,836,1
1424,31316,1
836,1424,1
35597,21608,1
33738,21608,1
14372,9085,1
41008,1330,1
33812,37626,1
381,27944,1
29412,26562,2
39362,26562,1
19161,33386,1
381,41616,1
41460,38887,2
32220,38887,1
56654,8820,1
41385,24162,1
41616,41525,1
37001,1424,1
41419,41525,1
40029,38887,2
37376,33812,1
41717,39588,2
38887,41491,1
2511,41491,1
41491,24162,1
10372,26243,1
381,32860,1
29587,41913,1
41036,24162,1
41886,27432,1
381,42081,1
32963,40853,3
42200,23305,1
6656,40853,1
381,16853,2
83943,16853,1
836,42322,1
42279,33637,1
41491,29064,1
29575,42327,1
44789,26243,1
50249,26243,1
28175,26243,1
25750,40853,2
44039,37184,1
51708,37184,1
43019,6385,1
36977,30507,1
43178,23091,1
43248,41234,1
42854,24593,1
15412,43714,2
10372,836,1
29575,44139,1
381,41093,1
0,44139,1
26562,25217,1
23305,43833,1
13330,18434,1
43870,4683,2
23204,44297,1
381,44375,3
40853,28175,2
15828,38492,4
44389,24162,1
28175,42238,1
31434,44726,1
43870,28713,1
35399,43294,1
45136,44456,1
381,45172,2
16853,41204,1
28175,42681,8
44701,29217,1
16401,45448,2
26394,38355,2
44668,38355,2
16220,45591,1
29575,45570,1
45545,44114,1
45804,44340,1
26019,8878,2
41909,32745,1
30982,44680,1
44654,4683,1
4683,41460,3
42613,15250,3
33354,15250,2
30238,15250,1
43077,31434,2
26394,46307,1
381,46307,1
11097,46402,1
46590,38271,1
9910,23240,2
381,44456,1
46293,8013,1
35644,45610,2
44680,30578,1
44456,46893,1
35644,40791,4
35644,47061,2
29587,46691,1
13179,41886,1
56981,41658,1
27662,14904,1
35644,38506,5
45191,8878,2
35644,44256,1
47366,40853,1
381,41834,1
47380,35644,2
45821,35644,1
53479,43384,1
43077,45166,2
42171,35644,1
14675,47874,1
44114,47948,1
35644,40010,1
54096,38506,1
17208,43077,2
21232,45389,1
29134,49088,1
29587,43959,1
29587,37822,2
28175,37822,1
16879,924,2
13011,11097,2
35644,49297,2
471,49297,1
59171,49297,1
70066,49297,1
13179,8560,1
57870,34269,1
14675,49226,1
43294,47061,1
47832,49780,1
44114,49780,1
4683,201,1
29587,201,1
35644,49856,1
37184,49856,1
39198,1330,1
32814,32754,1
49985,50030,1
104558,35584,1
46505,50192,1
35644,50273,1
23305,50273,2
9123,50570,1
32958,50544,1
9123,50634,1
31084,50634,2
471,50664,1
44139,50146,3
28175,50732,2
9257,50869,1
13023,50685,1
28175,21086,2
35644,50991,2
75863,29587,1
29587,51007,1
1424,50852,1
43077,50727,2
51478,33551,1
43707,51431,1
33551,50477,1
51141,45264,1
381,50950,1
17484,33551,2
381,51687,5
9123,50146,1
45264,51803,1
26562,51668,1
23708,21163,1
35644,51870,1
50146,40853,4
50146,41929,2
29587,47796,1
49617,8560,1
29587,49067,2
35644,52241,1
8820,52366,1
51836,50706,1
45064,52506,1
28175,52546,1
23857,51836,1
52589,29587,2
381,52617,2
44393,52651,1
52726,35679,1
29203,52742,1
27342,44456,1
26394,50973,1
35644,52250,1
46671,41929,2
52109,52664,1
52935,16538,2
35644,52966,1
52987,52089,1
53021,50727,3
23305,53038,1
45374,53001,1
46886,53107,1
45064,50727,1
52950,52719,1
52719,50727,1
52975,53139,3
53287,50727,3
381,53320,1
2724,53383,1
53361,45264,1
41058,53560,1
52089,34028,1
50727,52994,1
53664,52719,2
44456,52719,1
47832,924,1
51399,50727,2
35644,47403,3
471,53744,2
53744,53758,1
8560,53761,1
35644,33279,3
45264,53885,1
53999,53948,1
27222,26394,1
54044,54096,1
20766,45264,5
45264,54188,1
50959,54188,1
54280,45264,3
381,54266,1
35644,54285,1
28175,54426,1
924,54426,1
38538,9314,1
35644,54464,1
53479,50603,2
35644,19056,3
40853,54534,2
54246,44305,1
54564,47832,3
836,49293,1
44465,45221,1
82,29911,1
28175,54612,1
45179,50363,1
44139,54623,1
55108,45913,2
53367,52960,1
54586,45374,1
56207,8878,1
42926,46230,1
45374,46230,1
32440,46309,3
381,56443,1
20448,13672,1
21251,45264,3
45264,56537,2
56499,54944,3
15569,51129,1
56753,51125,1
33202,56624,1
47832,56955,4
45264,50363,1
45264,34269,1
41591,34269,1
47832,28175,5
57217,31072,1
17310,51209,1
23614,122,1
53479,37172,1
33202,57618,1
51811,51541,1
57570,924,1
57662,8878,1
53582,57590,1
51129,45264,3
15828,57823,1
15828,57814,1
54777,45264,1
92458,836,1
47832,41631,2
50534,28175,5
57871,52089,1
23204,49590,1
381,57998,2
57453,33441,1
57614,34269,2
33441,58019,1
0,58019,1
836,31200,1
56922,45264,11
13748,58146,1
58146,45264,3
15569,57724,1
56227,37626,1
58679,29587,2
14006,58725,2
23305,45450,1
54944,56964,1
47832,57691,1
58006,58488,3
58785,14006,2
58607,34269,2
28175,34269,2
49375,45264,1
58843,14006,1
52300,45374,1
58977,14006,2
59025,53760,1
59110,32440,2
59027,49914,1
52300,57099,1
51129,57461,1
59085,59379,1
14588,59379,1
471,59379,1
14006,59382,1
44648,59171,2
59504,54439,1
59171,33279,1
53479,59550,1
59171,37783,1
59085,37783,1
59445,17696,1
59085,59581,1
59171,59581,1
50534,49590,1
49700,50406,2
50450,54671,2
59085,59547,2
51668,57486,2
59899,29587,1
23305,58433,1
56922,59182,1
47403,14006,1
58685,57610,1
56177,60062,1
51461,21608,1
94457,60145,2
54118,50406,3
1330,14360,1
54096,60261,1
13748,59171,1
1156,51506,3
35644,59919,2
60506,1156,3
57453,16853,1
60677,29587,1
60608,44537,2
471,45264,2
33202,14909,2
23240,60923,1
61159,60381,1
28175,52445,2
52300,61239,1
924,42178,1
40951,29781,1
61530,29587,1
44456,59904,1
61544,38892,4
61440,40542,1
57416,61455,3
59909,54944,1
52089,61713,1
61676,57453,2
23305,58949,1
29587,21749,1
21462,23450,1
61156,61406,1
3151,15202,5
836,57385,1
56923,58488,1
44456,7812,2
13505,62353,1
13736,19261,2
62723,62725,1
35644,53453,1
34153,58231,1
34153,40659,1
61261,35644,1
23305,32628,1
54395,32628,1
54243,43590,1
2511,47485,1
49700,63102,6
40659,17696,1
63189,28175,1
14519,23240,1
23159,63424,1
61530,63582,1
63468,50833,1
63237,57898,2
62386,57453,10
41771,63833,1
1330,63609,1
62725,11021,1
62528,28175,1
28175,64288,1
28175,64302,3
57416,37184,1
64337,924,1
42214,924,2
33338,64099,1
32356,14207,1
33202,62641,1
33202,62598,1
17320,61027,1
59446,33202,1
53812,51106,1
17054,63932,1
64720,13023,1
18974,45631,1
69646,45631,1
62846,59916,1
55108,64966,1
32989,836,4
64998,61418,1
13023,63718,2
8820,924,3
20881,41728,1
35644,30314,1
28175,65338,1
62772,35400,3
65252,23305,2
35400,49217,3
65548,40210,1
63625,44453,1
53833,33646,1
28175,33020,1
43497,65655,1
23240,3070,1
13268,50833,1
65837,51209,1
65730,63871,1
38339,65857,1
65892,45907,1
65516,50833,1
65823,62114,5
66030,52494,1
66002,57233,1
47359,61645,1
66315,66336,2
47631,50013,1
25837,50013,1
73361,50013,1
33245,50013,1
75098,50013,1
289,66472,1
35596,66525,1
56922,50833,2
66557,26562,1
66596,53812,1
23240,65616,1
66745,63871,2
59425,53357,1
20618,41771,1
27549,28234,1
53357,67356,1
41525,66759,1
65776,67412,1
63906,67474,1
49590,59446,1
73441,59446,1
201,66759,1
40044,60167,1
53994,67753,1
53812,45264,1
58261,29587,1
66763,40653,1
23240,59695,1
18401,55122,1
23240,52681,1
56524,201,1
23240,68247,2
54395,39963,1
67743,66104,8
471,52061,1
29169,68809,2
29169,68851,1
68230,59004,1
50866,68235,1
69194,62097,1
69356,31086,1
201,68491,1
69226,38892,1
66117,67328,1
69384,41771,4
64651,29173,1
23240,59087,2
68230,69515,2
62386,68230,1
61508,45264,1
64596,68659,1
69725,68659,2
67328,64651,1
67328,69644,1
64795,67328,1
59051,40515,1
15115,64760,1
41204,33643,1
67328,33603,1
41771,69982,2
41771,65559,1
70105,66974,1
69670,18626,2
64830,59171,1
50146,56922,2
56922,70234,1
41771,50406,1
23305,28175,3
67418,67328,1
16214,37899,2
40734,41771,2
14152,4683,1
67971,46230,1
51714,70587,1
70587,52291,5
201,70662,1
27432,70662,1
70612,52089,1
54252,70066,1
6550,70767,1
28175,69248,6
41771,70779,1
67328,70820,1
57410,67328,2
70946,52291,1
28175,40308,4
70767,38693,1
31086,71104,1
85117,71104,1
18703,71212,1
52291,65776,1
70066,71293,2
51209,71346,1
63906,71353,1
71283,71033,2
57019,867,1
29575,71418,1
70066,69212,1
62496,71218,1
71218,71501,1
70838,67755,1
71544,71541,1
70066,71541,1
60003,63504,1
54040,70066,1
55122,3314,3
71218,50146,1
69148,57233,2
29575,71811,1
32024,52291,1
71218,65699,4
20739,71923,2
71231,67366,1
34269,71823,1
35476,67328,1
52291,73042,2
34269,63767,2
73104,64596,2
57691,70688,2
45264,17539,1
97,73164,1
71218,73267,1
71218,73323,3
50866,73035,1
35644,69212,1
65305,54075,1
57429,71218,3
67240,73365,1
10814,69942,1
24858,35679,1
60946,35679,1
67328,16218,1
67328,38892,2
0,64985,1
50406,56922,2
68023,69865,1
69646,1330,1
924,73726,3
74045,38892,1
77385,38892,1
41771,74132,3
52250,55122,1
64760,71681,1
71219,71681,1
55122,67328,5
73930,18703,1
63365,71006,1
23305,37812,1
60902,69822,1
8820,74414,3
74533,842,1
23910,74698,1
68023,63780,2
65108,47791,1
2459,51648,1
71442,74779,1
38083,2459,2
13296,73785,1
74985,924,2
74140,52291,1
10814,38091,1
71544,75210,1
69945,42044,1
64377,75244,1
71442,75264,1
75273,71219,1
69822,62097,1
38083,69963,1
75387,10076,1
18703,75390,2
29169,26562,1
73441,75445,2
75502,75152,1
17547,75539,1
74982,71442,2
75652,10663,1
75630,2459,1
39338,71464,2
44456,71464,1
61445,33501,1
65131,75738,1
0,65131,2
75831,55122,1
71587,65131,1
36949,75956,1
64377,46107,1
71442,141,2
76032,37046,1
71587,64377,3
64377,76077,2
71442,76077,1
70898,50862,2
68023,76295,1
75528,75738,1
76356,5211,1
76381,76203,1
76769,71442,2
64377,76863,1
55122,75987,2
39830,77164,1
26562,61958,1
77253,74421,2
67743,66134,3
77213,64377,2
77314,13179,1
4683,77173,1
924,77102,8
71219,30012,2
74421,73919,1
10620,77574,1
55122,46672,1
55122,73680,1
74421,76546,1
24409,76546,2
77781,65131,1
75738,77890,2
64377,76023,2
71918,108,1
68023,77566,1
78069,73209,1
71442,76653,1
49650,49007,2
71442,78436,1
75260,65767,1
37776,44808,1
30668,54404,1
69770,75152,1
8501,31848,1
78609,75861,1
76779,78998,1
68025,32192,1
73114,25163,1
76546,78512,1
77891,64377,1
71442,27823,1
71246,60240,1
69822,55122,2
64377,76109,6
62641,77843,2
69644,924,4
79040,68023,2
71297,79480,1
79480,78207,1
74735,79547,1
75552,18150,1
79624,201,1
76779,52291,2
68975,69634,1
73393,78207,1
65128,77950,1
77162,79448,7
45573,30385,1
79961,79966,3
80023,71442,1
80063,67602,1
1256,79934,1
78269,79934,1
55122,67412,1
35644,78285,1
59488,67203,1
30212,80199,1
79659,77817,1
80396,71442,1
80463,80390,7
32492,80390,1
13213,80650,5
600,58209,2
80559,80599,1
71442,80712,1
78443,80506,1
49590,49268,1
26562,80918,1
53127,53357,2
80285,32492,1
62846,64377,1
82167,82459,1
39338,82459,2
79504,76202,1
65767,1330,2
77938,66084,1
82088,75055,1
8878,64377,1
82619,65131,1
33616,58135,1
82643,60565,3
33202,73315,1
14675,79530,3
24203,79176,1
71246,77360,1
82933,79934,3
82979,10814,1
43000,83121,1
71246,81995,1
83155,53025,1
82659,53025,1
83158,73999,3
82726,82167,1
3024,78896,1
62938,79934,1
8878,76001,3
90220,13977,1
62752,75152,2
49590,71246,1
83473,68023,2
79227,75198,2
65131,82826,2
83578,79227,2
91433,44707,1
64935,65655,1
60945,14560,4
83911,83907,1
83917,80271,1
836,84090,1
84169,76546,1
1077,13450,1
924,84235,1
20618,64377,1
0,34269,6
65541,56549,1
71246,84471,5
55122,45852,2
57700,84551,3
84683,32119,1
77875,15412,1
36964,76546,1
64377,82927,1
45264,71504,1
35644,79499,1
83406,58306,1
53215,83161,5
76546,83406,1
83084,84942,2
56354,85027,1
61916,85019,1
79133,13518,1
73074,71442,2
60503,85231,1
60503,83658,1
0,84626,1
85181,60221,1
85232,71140,1
20618,29217,4
60503,58438,2
76066,66788,3
83537,57237,1
73505,84891,1
60880,76754,1
75152,85578,1
73505,15822,1
31434,867,1
98414,85814,1
71246,85899,1
68975,77900,3
68023,86002,1
76754,86002,1
84891,86015,1
55122,86015,1
85398,84201,1
85398,42599,1
64377,85278,1
91724,85278,1
86011,64377,1
43855,85983,1
87247,85983,1
86097,84626,2
85398,86113,1
85398,34138,1
85398,58135,1
54944,23240,1
68975,41886,1
85398,86356,2
40853,24593,1
75152,67210,3
86356,74118,1
924,74118,1
71246,58306,5
64377,85082,1
86514,69002,1
86593,23204,2
64876,85398,14
64377,85331,2
35644,86676,3
83192,51624,1
73851,17310,1
71246,38887,1
14675,86818,1
49590,84229,1
64876,78674,5
80885,87056,1
87038,924,1
46563,75152,2
87124,87109,1
65131,80885,1
76955,76546,3
65615,64377,1
86867,80885,1
60503,66068,2
66068,80885,2
55122,14675,2
64950,75552,1
64876,87415,1
86560,73600,1
87433,68389,1
58341,57237,1
71442,87483,1
87608,75157,9
69626,10814,1
83473,32926,1
50406,85398,1
71442,13736,1
303,87784,1
87819,54395,2
303,87865,2
83473,86147,2
63455,80885,2
82276,84891,3
64876,54395,1
43077,87954,1
55122,86993,2
31316,87109,2
77241,60503,1
88083,24980,1
88065,87193,1
88088,86339,2
88080,80885,1
58433,87193,1
88079,64377,1
79102,65710,1
86339,88280,7
74184,80885,1
75152,88317,1
88332,836,1
73393,88255,3
75152,88255,1
86640,33812,1
40265,21,1
88595,80461,1
45907,65131,2
303,71218,1
88351,32926,1
83100,84697,2
86339,65133,1
64377,86993,1
104601,87726,1
88398,86339,2
88915,75157,1
63031,87193,1
95560,89046,1
65193,8969,1
89267,77970,1
87770,64377,3
87725,1330,1
79448,89300,4
31186,23305,1
55122,89474,1
56380,51878,1
91826,51878,1
303,89768,1
55122,88475,1
67437,21,2
44560,85398,1
78411,89857,1
71219,67437,1
52291,88652,1
55122,66029,2
89445,85540,2
89997,1330,1
44560,32288,1
303,89599,1
65131,90218,1
49456,84891,3
0,90324,1
303,90324,3
76883,90441,1
303,89860,1
90226,1330,2
2532,87240,2
80461,34269,1
90797,87145,1
27432,3314,1
55122,90615,2
73930,56524,1
63800,91106,1
44456,16338,1
86339,71179,1
64125,14675,1
23305,91308,1
21,85957,1
89264,75702,2
89860,80885,1
3070,91544,1
55122,91375,1
67555,39007,1
46200,68208,2
55122,76579,1
91932,79037,1
62630,55122,3
92111,92094,1
78627,27916,2
35644,92151,1
88354,1330,1
91375,38892,1
86339,90404,1
38887,90404,1
92204,13023,1
69093,92481,1
93647,90407,1
23305,93680,1
71957,93680,1
73930,93680,1
83800,45264,1
91826,93818,2
71442,18501,1
90220,57416,1
65131,67931,2
84891,70662,1
38887,94046,1
92204,92256,2
90220,70937,1
94620,70909,1
54096,74781,1
58341,94742,1
10147,88539,5
73441,34269,2
75632,16699,2
95045,88749,1
54395,20290,1
56619,95177,2
16446,69856,1
61253,53357,1
55122,79227,1
51,49456,2
58341,94339,2
36977,94339,1
79227,58129,1
44079,93816,1
88663,86339,1
86339,94578,1
95000,67553,1
91148,54955,1
96086,91148,1
17120,38887,1
73930,1330,2
36977,96274,2
96270,96274,5
31949,86339,1
62282,28780,1
96651,87901,2
76540,96621,2
56714,82698,1
85890,29587,1
27662,29587,1
96759,64377,1
96652,45166,1
63870,22039,1
96966,96978,2
27916,97006,2
47311,95082,1
23235,924,1
96159,89170,1
58083,56714,3
86339,97362,1
83791,97468,1
97127,27916,1
96832,56714,4
68023,86339,1
96624,64377,4
93887,75152,1
64377,38887,1
39148,97103,1
98044,97996,2
64377,98026,1
68023,18661,1
97514,73224,2
49650,98157,1
71006,98157,1
73930,87109,1
58341,71181,1
98215,71006,1
14675,24662,1
38887,98442,1
65153,98557,1
98613,98614,1
98613,64377,1
91211,21076,1
73930,98950,1
98965,90206,2
71006,95511,1
99119,55122,4
89795,96574,2
89795,45374,1
96102,96574,1
47467,14675,1
89477,99240,1
99323,50727,1
99234,91826,2
99358,91826,1
95560,91826,2
95286,65053,1
99448,87185,1
99444,87185,1
38516,38892,1
89795,68260,2
64377,99679,1
93933,33277,1
58341,99635,1
99734,99746,1
99497,58341,2
68230,66957,1
50727,99874,2
78674,99883,1
71442,99902,1
50727,99926,1
99916,91826,1
95128,78674,1
10640,82600,1
91826,67502,1
21,100133,1
64377,100173,1
100227,86732,2
85244,58341,1
76754,13106,1
76754,41922,2
79934,97191,2
100431,45217,2
92553,39338,1
94949,79227,4
50534,96431,2
78967,28379,1
51836,98386,1
100523,79227,1
100872,96574,1
50534,62846,1
100932,91826,3
98775,14675,1
58341,74873,1
83791,79227,1
67068,50727,1
98272,101060,1
101125,64096,4
101181,46885,1
91724,96312,6
100269,95699,1
46200,84891,2
96312,40853,1
31610,50727,1
80461,64377,1
0,101404,1
96850,101251,1
33551,100269,2
101495,100269,2
50727,101560,2
82771,101580,2
75157,101380,1
35644,80072,1
99926,47376,2
87923,98614,1
102614,86588,2
836,57835,3
96728,99838,2
96312,101580,1
83791,13518,1
70066,93862,3
96033,80885,3
57209,68230,1
96815,74397,4
70066,75252,1
58341,102948,2
55122,67931,3
8552,62938,1
71442,51714,2
13672,50951,1
50257,80599,2
98749,71442,1
56432,26409,1
103808,102852,1
96815,23204,2
74397,104021,2
10640,104051,1
103063,33551,1
98565,99684,1
92050,104104,1
92050,62318,1
71442,62318,1
73930,86769,1
23305,104286,1
69478,28780,1
54096,44456,7
54096,104323,1
80072,97227,3
57881,75931,1
33551,8787,1
98414,84229,1
98414,104213,1
89545,102913,1
55122,90217,1
83895,58341,1
104845,33551,1
96924,16911,3
104920,104871,1
104626,104926,3
98414,69197,1
843,104392,3
45799,98535,1
30578,98414,1
99139,99176,1
83448,65131,1
99139,93674,1
96924,93674,1
79227,105207,1
45799,98127,2
70066,98127,1
105234,14675,1
25640,87239,2
43000,105096,2
101580,105458,2
101380,99252,1
52089,103610,1
54096,96370,4
11061,1330,1
103857,66605,2
96815,11061,1
103857,99594,1
28175,101337,2
96815,29781,1
89692,11061,1
105734,14675,1
105502,64377,1
98,64377,1
35644,104371,2
104161,104538,1
58341,98795,2
98414,106224,3
104872,106224,1
106304,104872,5
74599,106095,1
106310,106321,2
43000,106426,2
64377,106567,1
73930,28175,1
101337,106799,2
14675,60502,2
14675,106545,1
21,65697,1
31316,96924,1
84229,80885,4
107122,106732,2
64377,107250,2
102698,64377,1
70535,43077,1
105299,79490,1
100700,80328,1
58341,52196,1
70001,55076,1
64377,87289,1
103857,65781,1
103857,107782,2
73930,106358,1
107965,107339,1
102852,14675,1
108037,107980,1
65131,82999,1
102852,82999,1
71952,29169,1
3490,83791,1
63939,45264,2
108304,102852,1
92050,108359,3
14675,108388,1
21,97,1
0,97,1
50468,97,1
471,84,1
118,227,1
339,21,3
403,26,1
533,478,1
386,403,1
62,386,1
122,609,2
762,735,2
434,386,2
816,172,1
24837,172,1
913,241,2
957,59,1
381,1015,1
1155,1085,2
1085,1207,1
1315,984,3
1156,974,1
869,1301,1
40422,989,1
33504,984,1
66873,2452,1
989,325,1
28454,2614,1
836,1163,1
2781,1279,1
21,2949,1
9722,816,1
61832,816,1
21,3047,1
92,3044,1
21,3279,1
2723,3263,1
3457,3263,1
1138,97,1
1156,3328,1
0,3328,1
0,1256,1
32235,3433,1
964,1279,2
1138,92,1
381,3615,1
21,4705,1
1279,4705,1
0,4705,1
21,3577,1
4719,381,3
1367,4800,1
4808,723,1
819,5077,1
802,4621,2
3466,5043,2
381,21,1
40484,6451,1
2752,6536,1
21,6644,1
6669,6391,2
6644,1367,2
471,5091,1
381,7806,1
3132,7806,1
7873,2723,3
14518,2723,1
12280,7999,1
3070,8195,1
8221,8191,1
21,8244,1
21,7720,2
21,8482,1
2452,5263,1
2452,151,1
3466,8762,1
21,8938,1
471,9015,1
21,9052,1
723,9227,2
9410,8041,2
9457,97,1
21,9510,1
9445,182,1
9497,182,1
9003,8878,1
14518,3457,1
8878,9724,1
75,478,1
75,8729,2
9793,75,1
9724,9085,1
9123,9960,1
8152,9960,1
10036,8878,3
1133,178,1
3151,9698,1
847,10114,1
10307,6514,1
10019,10327,1
471,10314,1
381,9202,1
471,9793,1
9420,2728,1
609,9225,1
10655,10627,1
10094,8752,1
7980,989,2
10512,9420,4
10882,5091,1
7848,10879,1
8960,10879,1
58388,10879,1
24696,381,1
61445,684,1
8013,5091,1
8013,9814,1
947,11146,1
8479,11094,1
83791,11094,1
11141,26,1
9123,11097,2
10181,12527,2
7980,5027,2
924,10620,1
5091,10936,3
0,10171,1
10517,13057,1
32215,12215,1
13056,12384,1
12909,8088,1
13132,201,5
471,12909,2
0,13155,2
12363,13341,1
8338,12876,1
12876,13285,1
13480,7848,6
13562,13413,2
836,13596,1
5177,13348,2
7848,12384,1
13767,12473,5
